,,,Area1
2030,sc01,01-22 13:00:00+01:00,18.48751999
2030,sc01,01-22 14:00:00+01:00,18.43964612
2030,sc01,01-22 15:00:00+01:00,18.8483361
2030,sc01,01-22 16:00:00+01:00,19.37651503
2030,sc01,01-22 17:00:00+01:00,19.65964789
2030,sc01,01-22 18:00:00+01:00,19.14604023
2030,sc01,01-22 19:00:00+01:00,18.43828635
2030,sc01,01-22 20:00:00+01:00,17.59747526
2030,sc01,01-22 21:00:00+01:00,16.77416711
2030,sc01,01-22 22:00:00+01:00,15.86548636
2030,sc01,01-22 23:00:00+01:00,15.02817613
2030,sc01,01-23 00:00:00+01:00,14.61593168
2030,sc01,01-23 01:00:00+01:00,14.29262887
2030,sc01,01-23 02:00:00+01:00,14.14896785
2030,sc01,01-23 03:00:00+01:00,14.28712824
2030,sc01,01-23 04:00:00+01:00,15.04163185
2030,sc01,01-23 05:00:00+01:00,16.54573147
2030,sc01,01-23 06:00:00+01:00,17.9127783
2030,sc01,01-23 07:00:00+01:00,18.82560885
2030,sc01,01-23 08:00:00+01:00,19.14315986
2030,sc01,01-23 09:00:00+01:00,19.37255254
2030,sc01,01-23 10:00:00+01:00,19.3361495
2030,sc01,01-23 11:00:00+01:00,19.15576346
2030,sc01,01-23 12:00:00+01:00,19.04752561
2030,sc01,01-23 13:00:00+01:00,18.86564743
2030,sc01,01-23 14:00:00+01:00,18.87953634
2030,sc01,01-23 15:00:00+01:00,19.22146723
2030,sc01,01-23 16:00:00+01:00,19.72292301
2030,sc01,01-23 17:00:00+01:00,20.00559654
2030,sc01,01-23 18:00:00+01:00,19.51063053
2030,sc01,01-23 19:00:00+01:00,18.82960841
2030,sc01,01-23 20:00:00+01:00,18.00361315
2030,sc01,01-23 21:00:00+01:00,17.22951681
2030,sc01,01-23 22:00:00+01:00,16.33665426
2030,sc01,01-23 23:00:00+01:00,15.52932778
2030,sc01,01-24 00:00:00+01:00,15.14071765
2030,sc01,01-24 01:00:00+01:00,14.84071458
2030,sc01,01-24 02:00:00+01:00,14.6563442
2030,sc01,01-24 03:00:00+01:00,14.76777382
2030,sc01,01-24 04:00:00+01:00,15.48131359
2030,sc01,01-24 05:00:00+01:00,16.86339996
2030,sc01,01-24 06:00:00+01:00,18.10026632
2030,sc01,01-24 07:00:00+01:00,18.99242301
2030,sc01,01-24 08:00:00+01:00,19.33358054
2030,sc01,01-24 09:00:00+01:00,19.54488487
2030,sc01,01-24 10:00:00+01:00,19.44113999
2030,sc01,01-24 11:00:00+01:00,19.27824034
2030,sc01,01-24 12:00:00+01:00,19.1787346
2030,sc01,01-24 13:00:00+01:00,18.9876299
2030,sc01,01-24 14:00:00+01:00,18.94366226
2030,sc01,01-24 15:00:00+01:00,19.30456308
2030,sc01,01-24 16:00:00+01:00,19.85379147
2030,sc01,01-24 17:00:00+01:00,20.18866176
2030,sc01,01-24 18:00:00+01:00,19.7290696
2030,sc01,01-24 19:00:00+01:00,19.11255595
2030,sc01,01-24 20:00:00+01:00,18.33256915
2030,sc01,01-24 21:00:00+01:00,17.52802212
2030,sc01,01-24 22:00:00+01:00,16.6720977
2030,sc01,01-24 23:00:00+01:00,15.8206603
2030,sc01,01-25 00:00:00+01:00,15.46723275
2030,sc01,01-25 01:00:00+01:00,15.13513991
2030,sc01,01-25 02:00:00+01:00,14.91755827
2030,sc01,01-25 03:00:00+01:00,15.00883259
2030,sc01,01-25 04:00:00+01:00,15.76492629
2030,sc01,01-25 05:00:00+01:00,17.17433248
2030,sc01,01-25 06:00:00+01:00,18.47395341
2030,sc01,01-25 07:00:00+01:00,19.27902066
2030,sc01,01-25 08:00:00+01:00,19.59762996
2030,sc01,01-25 09:00:00+01:00,19.77607911
2030,sc01,01-25 10:00:00+01:00,19.72728129
2030,sc01,01-25 11:00:00+01:00,19.54231293
2030,sc01,01-25 12:00:00+01:00,19.42193511
2030,sc01,01-25 13:00:00+01:00,19.21171058
2030,sc01,01-25 14:00:00+01:00,19.17330048
2030,sc01,01-25 15:00:00+01:00,19.49979109
2030,sc01,01-25 16:00:00+01:00,20.07009078
2030,sc01,01-25 17:00:00+01:00,20.41948998
2030,sc01,01-25 18:00:00+01:00,19.96624795
2030,sc01,01-25 19:00:00+01:00,19.33503197
2030,sc01,01-25 20:00:00+01:00,18.54245283
2030,sc01,01-25 21:00:00+01:00,17.80775803
2030,sc01,01-25 22:00:00+01:00,16.94055339
2030,sc01,01-25 23:00:00+01:00,16.04980776
2030,sc01,01-26 00:00:00+01:00,15.68078903
2030,sc01,01-26 01:00:00+01:00,15.31756247
2030,sc01,01-26 02:00:00+01:00,15.10884001
2030,sc01,01-26 03:00:00+01:00,15.2070654
2030,sc01,01-26 04:00:00+01:00,15.88083862
2030,sc01,01-26 05:00:00+01:00,17.26867579
2030,sc01,01-26 06:00:00+01:00,18.60928968
2030,sc01,01-26 07:00:00+01:00,19.42503951
2030,sc01,01-26 08:00:00+01:00,19.78273963
2030,sc01,01-26 09:00:00+01:00,19.93881528
2030,sc01,01-26 10:00:00+01:00,19.85884668
2030,sc01,01-26 11:00:00+01:00,19.5660988
2030,sc01,01-26 12:00:00+01:00,19.3590528
2030,sc01,01-26 13:00:00+01:00,19.09086913
2030,sc01,01-26 14:00:00+01:00,19.03676063
2030,sc01,01-26 15:00:00+01:00,19.28159459
2030,sc01,01-26 16:00:00+01:00,19.79103723
2030,sc01,01-26 17:00:00+01:00,20.0711246
2030,sc01,01-26 18:00:00+01:00,19.54208062
2030,sc01,01-26 19:00:00+01:00,18.85246902
2030,sc01,01-26 20:00:00+01:00,18.07724323
2030,sc01,01-26 21:00:00+01:00,17.48850011
2030,sc01,01-26 22:00:00+01:00,16.71640587
2030,sc01,01-26 23:00:00+01:00,15.83672801
2030,sc01,01-27 00:00:00+01:00,15.32011026
2030,sc01,01-27 01:00:00+01:00,14.91428344
2030,sc01,01-27 02:00:00+01:00,14.54214773
2030,sc01,01-27 03:00:00+01:00,14.32616511
2030,sc01,01-27 04:00:00+01:00,14.32754837
2030,sc01,01-27 05:00:00+01:00,14.84174839
2030,sc01,01-27 06:00:00+01:00,15.54458871
2030,sc01,01-27 07:00:00+01:00,16.26087846
2030,sc01,01-27 08:00:00+01:00,16.97632171
2030,sc01,01-27 09:00:00+01:00,17.37590101
2030,sc01,01-27 10:00:00+01:00,17.37994325
2030,sc01,01-27 11:00:00+01:00,17.18845369
2030,sc01,01-27 12:00:00+01:00,16.7727362
2030,sc01,01-27 13:00:00+01:00,16.48067069
2030,sc01,01-27 14:00:00+01:00,16.33704375
2030,sc01,01-27 15:00:00+01:00,16.69345393
2030,sc01,01-27 16:00:00+01:00,17.4331384
2030,sc01,01-27 17:00:00+01:00,17.99752778
2030,sc01,01-27 18:00:00+01:00,17.71878563
2030,sc01,01-27 19:00:00+01:00,17.23810331
2030,sc01,01-27 20:00:00+01:00,16.75812389
2030,sc01,01-27 21:00:00+01:00,16.26251489
2030,sc01,01-27 22:00:00+01:00,15.61984395
2030,sc01,01-27 23:00:00+01:00,14.84789399
2030,sc01,01-28 00:00:00+01:00,14.37052192
2030,sc01,01-28 01:00:00+01:00,13.97825441
2030,sc01,01-28 02:00:00+01:00,13.61504704
2030,sc01,01-28 03:00:00+01:00,13.3857917
2030,sc01,01-28 04:00:00+01:00,13.19214418
2030,sc01,01-28 05:00:00+01:00,13.37410542
2030,sc01,01-28 06:00:00+01:00,13.71930751
2030,sc01,01-28 07:00:00+01:00,14.28562518
2030,sc01,01-28 08:00:00+01:00,15.04384673
2030,sc01,01-28 09:00:00+01:00,15.67825878
2030,sc01,01-28 10:00:00+01:00,15.98212771
2030,sc01,01-28 11:00:00+01:00,16.00163969
2030,sc01,01-28 12:00:00+01:00,15.79059943
2030,sc01,01-28 13:00:00+01:00,15.5553014
2030,sc01,01-28 14:00:00+01:00,15.45099461
2030,sc01,01-28 15:00:00+01:00,15.84980318
2030,sc01,01-28 16:00:00+01:00,16.60009842
2030,sc01,01-28 17:00:00+01:00,17.26863045
2030,sc01,01-28 18:00:00+01:00,17.25613077
2030,sc01,01-28 19:00:00+01:00,16.96193046
2030,sc01,01-28 20:00:00+01:00,16.55211236
2030,sc01,01-28 21:00:00+01:00,16.01760581
2030,sc01,01-28 22:00:00+01:00,15.29996588
2030,sc01,01-28 23:00:00+01:00,14.56200585
2030,sc01,01-29 00:00:00+01:00,14.19794636
2030,sc01,01-29 01:00:00+01:00,13.94078844
2030,sc01,01-29 02:00:00+01:00,13.78512544
2030,sc01,01-29 03:00:00+01:00,13.94810353
2030,sc01,01-29 04:00:00+01:00,14.83824291
2030,sc01,01-29 05:00:00+01:00,16.43674242
2030,sc01,01-29 06:00:00+01:00,17.91073617
2030,sc01,01-29 07:00:00+01:00,18.88650197
2030,sc01,01-29 08:00:00+01:00,19.27827574
2030,sc01,01-29 09:00:00+01:00,19.46901708
2030,sc01,01-29 10:00:00+01:00,19.38737731
2030,sc01,01-29 11:00:00+01:00,19.19988465
2030,sc01,01-29 12:00:00+01:00,19.0485988
2030,sc01,01-29 13:00:00+01:00,18.84363697
2030,sc01,01-29 14:00:00+01:00,18.73038726
2030,sc01,01-29 15:00:00+01:00,18.97537477
2030,sc01,01-29 16:00:00+01:00,19.56042212
2030,sc01,01-29 17:00:00+01:00,19.95705618
2030,sc01,01-29 18:00:00+01:00,19.45910589
2030,sc01,01-29 19:00:00+01:00,18.75277299
2030,sc01,01-29 20:00:00+01:00,17.88976051
2030,sc01,01-29 21:00:00+01:00,17.04190304
2030,sc01,01-29 22:00:00+01:00,16.14812746
2030,sc01,01-29 23:00:00+01:00,15.31307646
2030,sc01,01-30 00:00:00+01:00,14.88395055
2030,sc01,01-30 01:00:00+01:00,14.61481514
2030,sc01,01-30 02:00:00+01:00,14.46013599
2030,sc01,01-30 03:00:00+01:00,14.54490896
2030,sc01,01-30 04:00:00+01:00,15.3129689
2030,sc01,01-30 05:00:00+01:00,16.77924184
2030,sc01,01-30 06:00:00+01:00,18.14243771
2030,sc01,01-30 07:00:00+01:00,18.96877878
2030,sc01,01-30 08:00:00+01:00,19.28669447
2030,sc01,01-30 09:00:00+01:00,19.4177413
2030,sc01,01-30 10:00:00+01:00,19.34437927
2030,sc01,01-30 11:00:00+01:00,19.08840143
2030,sc01,01-30 12:00:00+01:00,18.94902787
2030,sc01,01-30 13:00:00+01:00,18.72541148
2030,sc01,01-30 14:00:00+01:00,18.66215755
2030,sc01,01-30 15:00:00+01:00,18.914434
2030,sc01,01-30 16:00:00+01:00,19.54665466
2030,sc01,01-30 17:00:00+01:00,19.90407018
2030,sc01,01-30 18:00:00+01:00,19.39376581
2030,sc01,01-30 19:00:00+01:00,18.67506725
2030,sc01,01-30 20:00:00+01:00,17.85252387
2030,sc01,01-30 21:00:00+01:00,17.02385375
2030,sc01,01-30 22:00:00+01:00,16.06171939
2030,sc01,01-30 23:00:00+01:00,15.18734295
2030,sc01,01-31 00:00:00+01:00,14.73365615
2030,sc01,01-31 01:00:00+01:00,14.44271049
2030,sc01,01-31 02:00:00+01:00,14.2730785
2030,sc01,01-31 03:00:00+01:00,14.39331303
2030,sc01,01-31 04:00:00+01:00,15.16514088
2030,sc01,01-31 05:00:00+01:00,16.56661712
2030,sc01,01-31 06:00:00+01:00,17.92432691
2030,sc01,01-31 07:00:00+01:00,18.82589113
2030,sc01,01-31 08:00:00+01:00,19.14071268
2030,sc01,01-31 09:00:00+01:00,19.22764063
2030,sc01,01-31 10:00:00+01:00,19.24483779
2030,sc01,01-31 11:00:00+01:00,19.01350689
2030,sc01,01-31 12:00:00+01:00,18.87129697
2030,sc01,01-31 13:00:00+01:00,18.67902809
2030,sc01,01-31 14:00:00+01:00,18.58526488
2030,sc01,01-31 15:00:00+01:00,18.82155833
2030,sc01,01-31 16:00:00+01:00,19.42211778
2030,sc01,01-31 17:00:00+01:00,19.89298553
2030,sc01,01-31 18:00:00+01:00,19.40691377
2030,sc01,01-31 19:00:00+01:00,18.77027494
2030,sc01,01-31 20:00:00+01:00,17.95532198
2030,sc01,01-31 21:00:00+01:00,17.14439637
2030,sc01,01-31 22:00:00+01:00,16.03416429
2030,sc01,01-31 23:00:00+01:00,15.21373982
2030,sc01,02-01 00:00:00+01:00,14.72428767
2030,sc01,02-01 01:00:00+01:00,14.40478751
2030,sc01,02-01 02:00:00+01:00,14.20411976
2030,sc01,02-01 03:00:00+01:00,14.31069603
2030,sc01,02-01 04:00:00+01:00,15.00571594
2030,sc01,02-01 05:00:00+01:00,16.48475827
2030,sc01,02-01 06:00:00+01:00,17.84058113
2030,sc01,02-01 07:00:00+01:00,18.65433217
2030,sc01,02-01 08:00:00+01:00,18.94857682
2030,sc01,02-01 09:00:00+01:00,19.10593018
2030,sc01,02-01 10:00:00+01:00,19.02034677
2030,sc01,02-01 11:00:00+01:00,18.7302261
2030,sc01,02-01 12:00:00+01:00,18.62142469
2030,sc01,02-01 13:00:00+01:00,18.43547812
2030,sc01,02-01 14:00:00+01:00,18.35432579
2030,sc01,02-01 15:00:00+01:00,18.53876765
2030,sc01,02-01 16:00:00+01:00,19.12043924
2030,sc01,02-01 17:00:00+01:00,19.5192852
2030,sc01,02-01 18:00:00+01:00,19.09496962
2030,sc01,02-01 19:00:00+01:00,18.45791911
2030,sc01,02-01 20:00:00+01:00,17.68252025
2030,sc01,02-01 21:00:00+01:00,16.89874503
2030,sc01,02-01 22:00:00+01:00,15.96935799
2030,sc01,02-01 23:00:00+01:00,15.0585196
2030,sc01,02-02 00:00:00+01:00,14.57687893
2030,sc01,02-02 01:00:00+01:00,14.24669057
2030,sc01,02-02 02:00:00+01:00,14.03210048
2030,sc01,02-02 03:00:00+01:00,14.12253525
2030,sc01,02-02 04:00:00+01:00,14.87436863
2030,sc01,02-02 05:00:00+01:00,16.24705773
2030,sc01,02-02 06:00:00+01:00,17.588352
2030,sc01,02-02 07:00:00+01:00,18.42528498
2030,sc01,02-02 08:00:00+01:00,18.74493736
2030,sc01,02-02 09:00:00+01:00,18.87534815
2030,sc01,02-02 10:00:00+01:00,18.81291657
2030,sc01,02-02 11:00:00+01:00,18.4862873
2030,sc01,02-02 12:00:00+01:00,18.29224433
2030,sc01,02-02 13:00:00+01:00,18.06499703
2030,sc01,02-02 14:00:00+01:00,17.94892752
2030,sc01,02-02 15:00:00+01:00,18.03248103
2030,sc01,02-02 16:00:00+01:00,18.58936206
2030,sc01,02-02 17:00:00+01:00,18.96015885
2030,sc01,02-02 18:00:00+01:00,18.51027967
2030,sc01,02-02 19:00:00+01:00,17.8519603
2030,sc01,02-02 20:00:00+01:00,17.11332023
2030,sc01,02-02 21:00:00+01:00,16.37372973
2030,sc01,02-02 22:00:00+01:00,15.59712531
2030,sc01,02-02 23:00:00+01:00,14.75499781
2030,sc01,02-03 00:00:00+01:00,14.28026718
2030,sc01,02-03 01:00:00+01:00,13.85859205
2030,sc01,02-03 02:00:00+01:00,13.53018538
2030,sc01,02-03 03:00:00+01:00,13.40088683
2030,sc01,02-03 04:00:00+01:00,13.46597772
2030,sc01,02-03 05:00:00+01:00,14.00167593
2030,sc01,02-03 06:00:00+01:00,14.74382944
2030,sc01,02-03 07:00:00+01:00,15.43448908
2030,sc01,02-03 08:00:00+01:00,16.05549966
2030,sc01,02-03 09:00:00+01:00,16.43610208
2030,sc01,02-03 10:00:00+01:00,16.42916425
2030,sc01,02-03 11:00:00+01:00,16.16460123
2030,sc01,02-03 12:00:00+01:00,15.79931036
2030,sc01,02-03 13:00:00+01:00,15.49664037
2030,sc01,02-03 14:00:00+01:00,15.29825533
2030,sc01,02-03 15:00:00+01:00,15.60254718
2030,sc01,02-03 16:00:00+01:00,16.35959296
2030,sc01,02-03 17:00:00+01:00,17.10010243
2030,sc01,02-03 18:00:00+01:00,16.90859897
2030,sc01,02-03 19:00:00+01:00,16.36448006
2030,sc01,02-03 20:00:00+01:00,15.86116184
2030,sc01,02-03 21:00:00+01:00,15.3531875
2030,sc01,02-03 22:00:00+01:00,14.71432849
2030,sc01,02-03 23:00:00+01:00,14.00252707
2030,sc01,02-04 00:00:00+01:00,13.57160093
2030,sc01,02-04 01:00:00+01:00,13.17812091
2030,sc01,02-04 02:00:00+01:00,12.74511922
2030,sc01,02-04 03:00:00+01:00,12.52918227
2030,sc01,02-04 04:00:00+01:00,12.48833988
2030,sc01,02-04 05:00:00+01:00,12.67400516
2030,sc01,02-04 06:00:00+01:00,13.03735516
2030,sc01,02-04 07:00:00+01:00,13.5961658
2030,sc01,02-04 08:00:00+01:00,14.29566974
2030,sc01,02-04 09:00:00+01:00,14.8501777
2030,sc01,02-04 10:00:00+01:00,15.06780237
2030,sc01,02-04 11:00:00+01:00,15.02332775
2030,sc01,02-04 12:00:00+01:00,14.71799415
2030,sc01,02-04 13:00:00+01:00,14.40646133
2030,sc01,02-04 14:00:00+01:00,14.24774622
2030,sc01,02-04 15:00:00+01:00,14.55807381
2030,sc01,02-04 16:00:00+01:00,15.4955503
2030,sc01,02-04 17:00:00+01:00,16.45220024
2030,sc01,02-04 18:00:00+01:00,16.51695922
2030,sc01,02-04 19:00:00+01:00,16.28747852
2030,sc01,02-04 20:00:00+01:00,15.92541582
2030,sc01,02-04 21:00:00+01:00,15.43694024
2030,sc01,02-04 22:00:00+01:00,14.73265146
2030,sc01,02-04 23:00:00+01:00,14.04274831
2030,sc01,02-05 00:00:00+01:00,13.71429267
2030,sc01,02-05 01:00:00+01:00,13.46343622
2030,sc01,02-05 02:00:00+01:00,13.29655323
2030,sc01,02-05 03:00:00+01:00,13.49795034
2030,sc01,02-05 04:00:00+01:00,14.38065252
2030,sc01,02-05 05:00:00+01:00,15.90209358
2030,sc01,02-05 06:00:00+01:00,17.27071065
2030,sc01,02-05 07:00:00+01:00,18.23839924
2030,sc01,02-05 08:00:00+01:00,18.64738672
2030,sc01,02-05 09:00:00+01:00,18.88153909
2030,sc01,02-05 10:00:00+01:00,18.84182846
2030,sc01,02-05 11:00:00+01:00,18.60206461
2030,sc01,02-05 12:00:00+01:00,18.52284389
2030,sc01,02-05 13:00:00+01:00,18.30767369
2030,sc01,02-05 14:00:00+01:00,18.19271145
2030,sc01,02-05 15:00:00+01:00,18.39590118
2030,sc01,02-05 16:00:00+01:00,18.97733583
2030,sc01,02-05 17:00:00+01:00,19.39957254
2030,sc01,02-05 18:00:00+01:00,19.0122047
2030,sc01,02-05 19:00:00+01:00,18.36082184
2030,sc01,02-05 20:00:00+01:00,17.59486261
2030,sc01,02-05 21:00:00+01:00,16.74214585
2030,sc01,02-05 22:00:00+01:00,15.85734164
2030,sc01,02-05 23:00:00+01:00,15.06257211
2030,sc01,02-06 00:00:00+01:00,14.72031823
2030,sc01,02-06 01:00:00+01:00,14.42180465
2030,sc01,02-06 02:00:00+01:00,14.25982398
2030,sc01,02-06 03:00:00+01:00,14.39136554
2030,sc01,02-06 04:00:00+01:00,15.14930845
2030,sc01,02-06 05:00:00+01:00,16.5260527
2030,sc01,02-06 06:00:00+01:00,17.87337477
2030,sc01,02-06 07:00:00+01:00,18.64234409
2030,sc01,02-06 08:00:00+01:00,19.01103157
2030,sc01,02-06 09:00:00+01:00,19.18520583
2030,sc01,02-06 10:00:00+01:00,19.12914355
2030,sc01,02-06 11:00:00+01:00,18.84690915
2030,sc01,02-06 12:00:00+01:00,18.74404122
2030,sc01,02-06 13:00:00+01:00,18.58055715
2030,sc01,02-06 14:00:00+01:00,18.50213264
2030,sc01,02-06 15:00:00+01:00,18.64821006
2030,sc01,02-06 16:00:00+01:00,19.19971158
2030,sc01,02-06 17:00:00+01:00,19.61383336
2030,sc01,02-06 18:00:00+01:00,19.25292857
2030,sc01,02-06 19:00:00+01:00,18.63435193
2030,sc01,02-06 20:00:00+01:00,17.87262258
2030,sc01,02-06 21:00:00+01:00,17.06198355
2030,sc01,02-06 22:00:00+01:00,16.21423629
2030,sc01,02-06 23:00:00+01:00,15.38195478
2030,sc01,02-07 00:00:00+01:00,15.02595397
2030,sc01,02-07 01:00:00+01:00,14.7252404
2030,sc01,02-07 02:00:00+01:00,14.53664213
2030,sc01,02-07 03:00:00+01:00,14.63902129
2030,sc01,02-07 04:00:00+01:00,15.40983651
2030,sc01,02-07 05:00:00+01:00,16.74976638
2030,sc01,02-07 06:00:00+01:00,18.09414885
2030,sc01,02-07 07:00:00+01:00,18.91048971
2030,sc01,02-07 08:00:00+01:00,19.26776359
2030,sc01,02-07 09:00:00+01:00,19.45158364
2030,sc01,02-07 10:00:00+01:00,19.40467739
2030,sc01,02-07 11:00:00+01:00,19.11927604
2030,sc01,02-07 12:00:00+01:00,19.00037282
2030,sc01,02-07 13:00:00+01:00,18.80525136
2030,sc01,02-07 14:00:00+01:00,18.66686991
2030,sc01,02-07 15:00:00+01:00,18.81290499
2030,sc01,02-07 16:00:00+01:00,19.31094397
2030,sc01,02-07 17:00:00+01:00,19.76262205
2030,sc01,02-07 18:00:00+01:00,19.42497564
2030,sc01,02-07 19:00:00+01:00,18.80872772
2030,sc01,02-07 20:00:00+01:00,18.01642854
2030,sc01,02-07 21:00:00+01:00,17.23106587
2030,sc01,02-07 22:00:00+01:00,16.25845742
2030,sc01,02-07 23:00:00+01:00,15.44036928
2030,sc01,02-08 00:00:00+01:00,15.02291773
2030,sc01,02-08 01:00:00+01:00,14.71080183
2030,sc01,02-08 02:00:00+01:00,14.51817124
2030,sc01,02-08 03:00:00+01:00,14.62329046
2030,sc01,02-08 04:00:00+01:00,15.32974315
2030,sc01,02-08 05:00:00+01:00,16.61678067
2030,sc01,02-08 06:00:00+01:00,17.92391127
2030,sc01,02-08 07:00:00+01:00,18.73723707
2030,sc01,02-08 08:00:00+01:00,19.10069793
2030,sc01,02-08 09:00:00+01:00,19.31744961
2030,sc01,02-08 10:00:00+01:00,19.29347081
2030,sc01,02-08 11:00:00+01:00,19.0656765
2030,sc01,02-08 12:00:00+01:00,18.94867544
2030,sc01,02-08 13:00:00+01:00,18.7541
2030,sc01,02-08 14:00:00+01:00,18.61195131
2030,sc01,02-08 15:00:00+01:00,18.76923749
2030,sc01,02-08 16:00:00+01:00,19.31333026
2030,sc01,02-08 17:00:00+01:00,19.67262477
2030,sc01,02-08 18:00:00+01:00,19.3213446
2030,sc01,02-08 19:00:00+01:00,18.64967772
2030,sc01,02-08 20:00:00+01:00,17.84511976
2030,sc01,02-08 21:00:00+01:00,17.02149028
2030,sc01,02-08 22:00:00+01:00,16.16567541
2030,sc01,02-08 23:00:00+01:00,15.32575848
2030,sc01,02-09 00:00:00+01:00,14.92277927
2030,sc01,02-09 01:00:00+01:00,14.64612823
2030,sc01,02-09 02:00:00+01:00,14.45244166
2030,sc01,02-09 03:00:00+01:00,14.55720116
2030,sc01,02-09 04:00:00+01:00,15.27736571
2030,sc01,02-09 05:00:00+01:00,16.61826685
2030,sc01,02-09 06:00:00+01:00,17.92560362
2030,sc01,02-09 07:00:00+01:00,18.705923
2030,sc01,02-09 08:00:00+01:00,19.05187727
2030,sc01,02-09 09:00:00+01:00,19.22156816
2030,sc01,02-09 10:00:00+01:00,19.14064947
2030,sc01,02-09 11:00:00+01:00,18.78496104
2030,sc01,02-09 12:00:00+01:00,18.59335301
2030,sc01,02-09 13:00:00+01:00,18.29373216
2030,sc01,02-09 14:00:00+01:00,18.15324604
2030,sc01,02-09 15:00:00+01:00,18.22208929
2030,sc01,02-09 16:00:00+01:00,18.7802735
2030,sc01,02-09 17:00:00+01:00,19.210004
2030,sc01,02-09 18:00:00+01:00,18.77926318
2030,sc01,02-09 19:00:00+01:00,18.08590353
2030,sc01,02-09 20:00:00+01:00,17.36688563
2030,sc01,02-09 21:00:00+01:00,16.64936417
2030,sc01,02-09 22:00:00+01:00,15.88651133
2030,sc01,02-09 23:00:00+01:00,15.05674287
2030,sc01,02-10 00:00:00+01:00,14.5957198
2030,sc01,02-10 01:00:00+01:00,14.19340111
2030,sc01,02-10 02:00:00+01:00,13.85836999
2030,sc01,02-10 03:00:00+01:00,13.71246895
2030,sc01,02-10 04:00:00+01:00,13.76517896
2030,sc01,02-10 05:00:00+01:00,14.27405473
2030,sc01,02-10 06:00:00+01:00,14.94819428
2030,sc01,02-10 07:00:00+01:00,15.64712704
2030,sc01,02-10 08:00:00+01:00,16.33905942
2030,sc01,02-10 09:00:00+01:00,16.75985363
2030,sc01,02-10 10:00:00+01:00,16.76931245
2030,sc01,02-10 11:00:00+01:00,16.59485955
2030,sc01,02-10 12:00:00+01:00,16.23089536
2030,sc01,02-10 13:00:00+01:00,15.91404161
2030,sc01,02-10 14:00:00+01:00,15.72066644
2030,sc01,02-10 15:00:00+01:00,16.00405676
2030,sc01,02-10 16:00:00+01:00,16.65563983
2030,sc01,02-10 17:00:00+01:00,17.28989832
2030,sc01,02-10 18:00:00+01:00,17.05499773
2030,sc01,02-10 19:00:00+01:00,16.47734688
2030,sc01,02-10 20:00:00+01:00,15.9419015
2030,sc01,02-10 21:00:00+01:00,15.45503255
2030,sc01,02-10 22:00:00+01:00,14.77811819
2030,sc01,02-10 23:00:00+01:00,14.09030583
2030,sc01,02-11 00:00:00+01:00,13.6505589
2030,sc01,02-11 01:00:00+01:00,13.23479739
2030,sc01,02-11 02:00:00+01:00,12.89576275
2030,sc01,02-11 03:00:00+01:00,12.67736339
2030,sc01,02-11 04:00:00+01:00,12.54186694
2030,sc01,02-11 05:00:00+01:00,12.70298159
2030,sc01,02-11 06:00:00+01:00,13.06432982
2030,sc01,02-11 07:00:00+01:00,13.57764627
2030,sc01,02-11 08:00:00+01:00,14.30831768
2030,sc01,02-11 09:00:00+01:00,14.93380204
2030,sc01,02-11 10:00:00+01:00,15.18507181
2030,sc01,02-11 11:00:00+01:00,15.11432211
2030,sc01,02-11 12:00:00+01:00,14.79976431
2030,sc01,02-11 13:00:00+01:00,14.54140248
2030,sc01,02-11 14:00:00+01:00,14.32480633
2030,sc01,02-11 15:00:00+01:00,14.58453057
2030,sc01,02-11 16:00:00+01:00,15.42428137
2030,sc01,02-11 17:00:00+01:00,16.31639273
2030,sc01,02-11 18:00:00+01:00,16.36727505
2030,sc01,02-11 19:00:00+01:00,16.04384615
2030,sc01,02-11 20:00:00+01:00,15.65803663
2030,sc01,02-11 21:00:00+01:00,15.16596158
2030,sc01,02-11 22:00:00+01:00,14.42769875
2030,sc01,02-11 23:00:00+01:00,13.70792502
2030,sc01,02-12 00:00:00+01:00,13.36506622
2030,sc01,02-12 01:00:00+01:00,13.09856728
2030,sc01,02-12 02:00:00+01:00,12.94724801
2030,sc01,02-12 03:00:00+01:00,13.18168001
2030,sc01,02-12 04:00:00+01:00,14.03035816
2030,sc01,02-12 05:00:00+01:00,15.46749451
2030,sc01,02-12 06:00:00+01:00,16.89962397
2030,sc01,02-12 07:00:00+01:00,17.8949451
2030,sc01,02-12 08:00:00+01:00,18.37282349
2030,sc01,02-12 09:00:00+01:00,18.64926373
2030,sc01,02-12 10:00:00+01:00,18.59022048
2030,sc01,02-12 11:00:00+01:00,18.38042913
2030,sc01,02-12 12:00:00+01:00,18.30243184
2030,sc01,02-12 13:00:00+01:00,18.10242461
2030,sc01,02-12 14:00:00+01:00,17.99666473
2030,sc01,02-12 15:00:00+01:00,18.10874196
2030,sc01,02-12 16:00:00+01:00,18.60161719
2030,sc01,02-12 17:00:00+01:00,19.0822641
2030,sc01,02-12 18:00:00+01:00,18.71991681
2030,sc01,02-12 19:00:00+01:00,18.024014
2030,sc01,02-12 20:00:00+01:00,17.2066658
2030,sc01,02-12 21:00:00+01:00,16.38480313
2030,sc01,02-12 22:00:00+01:00,15.50220818
2030,sc01,02-12 23:00:00+01:00,14.67555372
2030,sc01,02-13 00:00:00+01:00,14.25536477
2030,sc01,02-13 01:00:00+01:00,13.95765269
2030,sc01,02-13 02:00:00+01:00,13.811931
